text,label_meaning
同时“真4K”电视还必须具备4KHDMI的专用传输通道，利用专用传输通道，才可以直接接驳4K播放设备（如4K蓝光碟机/PS等），实现4K信号的全程无损传输。,3
此后他走访100个下岗职工，其中竟有58人不知道有再就业优惠政策，还有25人听说过优惠政策但不知如何办理，17人花了不少钱才办了享受优惠政策的手续，但一些职能部门三天两头向他们收这费那费。,3
对客观事物的认识越多越深，增产节约的路子才会越走越宽广。,3
在前述半封建半殖民地的旧中国，根本谈不上真正独立自主的开放政策，在我们民族已经独立、社会主义祖国主权在握、对外开放政策既定的今天，才使我们获得了比以往任何时候都更有利的实行对外开放的条件和时机。,3
重工业才保证了苏联国防的巩固和国家的安全。,3
这样，两岸“三通”才会有坚实的基础和健康发展方向。,3
近几年我国虽然胡椒生产发展较快，但每年收购也五万担左右，全国人均才半钱左右。,3
马克思当时的经济状况，党内最亲密的战友才了解：家里稍有价值的东西都典当一空，没钱买煤、买菜、付房租、交学费，甚至连写作用的纸张和寄稿件的邮资都没有。,3
而艰辛的耕耘，才可能有收获的时节，在这方面京剧工作者有着义不容辞的责任。,3
“继续为人民服务和向人民学习”，踏踏实实地坚持走这条道路，才可能通向“广大的劳动人民的民主运动”。,3
1972年，粮食亩产140多斤，棉花亩产才30多斤，全县有20多万头牲畜因缺饲草被迫到沙漠边缘流动放牧，造成大批死亡。,3
让景区的明白账处于全民监督之下，门票收入才不会成为个别政府暗中增收的“提款机”。,3
这样，我们才可以有充足的后备作为预算的巩固保证，这种保证是像我们这样一个大国，特别是处在经济建设初期和美国侵略威胁下的大国，所绝对不可缺少的。,3
是啊，也许当我们停下脚步的时候，才会发现简单、微笑而确实的幸福吧。,3
因此，很多探索性医学研究是先在鼠、兔、狗、猴身上作实验的，在肯定稳妥的条件下才允许在人体上进行实验。,3
因为对于水权，人们在真正了解和把握其法律确定的价值后，才会更好地去珍惜它、爱护它。,3
在科学技术成为第一生产力的今天，在科学技术发生革命的前提下，社会生产力才会发生革命性的飞跃。,3
这样，人民群众才会想听、愿听，真正形成抗击非典的强大合力。,3
声明在重申这些原则时说，在把西伊里安归还印度尼西亚的基础上才同荷兰举行谈判，荷兰必须在目前的斋月（在3月7日左右结束）内表示它愿意谈判。,3
这个修改案规定，过去一向使用国际合作署资金的其他资本主义国家采购的物资，今后原则上要在美国国内采购，在不影响美国国内工业的情况下，才可以在国外采购50%。,3
那些并不真正关心国家和人民的利益，不愿意踏踏实实为人民群众服务的人，才会把这些工作看成“打杂”。,3
20多年改革开放的经验告诉我们：中国离不开世界，积极主动地参与经济全球化和区域经济合作，大力推动多边贸易和双边贸易进程，中国的发展道路才会越走越宽广。,3
推动科学发展，增强了创造力——　　两年多实践证明，与中心工作紧密结合，创先争优才会受到各级党组织和广大党员的衷心欢迎。,3
一天，我们收治了一名患“重症肌无力”的小孩，生命十分危险，开刀割掉胸腺才可能得救。,3
观东对我讲：金字塔万古不变是因为它的根基深，一个画家没有扎实的基础不行，画山入山，画河涉水，身临其境，让物和景感化自己的心灵，然后以满腔的热情全身心地投入创作，才可能有好的作品。,3
在特殊情况下，在四国最高领导共同同意下才可由唯一的中心和最高统帅发射。,3
后来，思想政治工作变了样，好象深入群众、关心群众不叫思想政治工作，照本宣科做报告，正襟危坐搞检查，搞许多烦琐的文牍主义、形式主义的东西才叫思想政治工作。,3
冒险家才会就此谈论军事冲突。,3
而对国有企业职工观念冲击最大的是：工资有高有低，分配完全跟着效益走，多劳也不一定多得，高效益才会得到高收入的回报。,3
由于门票和围墙的阻隔，过去许多市民等到节假日的时候才会破费到公园一游，平日只好望园兴叹。,3
把忧患意识和艰苦奋斗的精神转化为务实和创新，我们才不辱使命，成为真正的跨世纪者。,3
文艺复兴运动的代表人物竭力鼓吹“人文主义”即“人道主义”，据说是到他们才“发现”和“肯定”了“人”。,3
革命，而且革命，才使我国人民能够在政治上得到翻身，在经济上得到翻身，在文化上也得到翻身。,3
这样我们的路才可能走得更好。,3
财务管理步入公开化、规范化、制度化轨道，切实把好预算关、审批关、监督关，才可能真正从源头上截断经济活动中的不正之风。,3
他们说，艰苦中有欢乐，不怕艰险的人，才会有壮丽的青春。,3
这样的勇士们那时候才会出现，就是当他们起来保卫自己的家、劳动、生活和荣誉的时候。,3
辩证地思考，才可能正确地提出和解决这个问题。,3
他认为具备了大量的机器，用机器牵着农民的鼻子走，农民才会被迫地走农业集体化的道路。,3
是呵，季节总是在我们身后一闪而过，历史的碎屑散落一地，踏上这片土地，我们才从一只只无言的花圈上，感受到生命亘古的悲壮，感受到有一种比山比岩石比雷霆和风暴更沉重的东西压上肩头。,3
在这种场合，人的交流才会上升到一种智慧的层面，这是人生交往的最高境界。,3
创作出体现时代精神，真实而深刻地揭示社会矛盾和生活本质的作品，才会使文学和人民群众紧密相连，息息相关。,3
在无产阶级的政治思想工作的指导下，教学工作才会更好地前进。,3
在这样的土地上才会有公平正义，——它的儿女们用自己的手取得了各种的权利。,3
如此，才不会是相互制约，而是相互促进。,3
这样你长大以后，才可以实现自己的愿望”。,3
但显然推翻了帝国主义、封建主义统治，才从根本上解决了社会生产力发展的问题。,3
这四个“根本点”，既是９０年历史经验的深刻总结，也是我们党面向未来保持和发展先进性的关键所在，牢牢把握，我们党才会始终走在时代前列，不负民族先锋、时代先锋的历史使命。,3
很多投资者听不进亲朋好友的劝阻，却往往对政府机关发布的信息比较信任，政府部门早介入，才会尽可能减小投资者的损失，阻止更多投资者加入。,3
真材实料的金奖茅台越来越多，真心实意的为民服务受到褒扬，真情实感的沟通逐渐成为人际交往的主流，所谓删繁就简、返璞归真，才不会只是“要求”。,3
沙俄侵华急先锋涅维尔斯科依在《俄国海军军官的功勋》一书中写道：“在同中国人谈判之前，必须在黑龙江、乌苏里江两岸布满军人村屯”，“这种行动，即建立军人村屯，调遣军队和武装舰艇，才取得了应有的效果。,3
显然，生态农业才具备上述功能。,3
但储采比（即石油储量开采的年限）只是一个参考数据，石油储量的实际寿命要比人们设想的年限要长一些，因为至今发现的只是地球上石油总储量的一部分，也就是在当前条件下才可以开采的那一部分石油储量。,3
人们透过冠军的闪光奖杯，体会争取冠军的艰辛时，才会从冠军的身上得到有益的启示。,3
指导思想对头，才可以通过国际市场的交换和对外经济技术合作，发挥国内的生产能力，提高国内的生产技术水平；通过适当的形式吸收外资，加强国民经济的薄弱环节，改善比例关系。,3
而国际经验表明，出版单一期刊品种的出版机构几乎是无法生存和发展的，集团化的经营模式才可能创造效益。,3
毛主席教导我们：“凡属正义的革命的战争，其力量是很大的，它能改造很多事物，或为改造事物开辟道路”，“整个世界用枪杆子才可能改造。,3
高瞻远瞩、不谋私利的党，才会自己提出具有战略意义的任务，交给党的最高权力机关——全国代表大会去集思广益，为开创崭新的局面铺平道路。,3
按照规定，监管部门对拒不停止销售的企业才处以罚款，“拒不整改的流通企业还是少数，基本上我们发了通知，他们就会把产品下架”。,3
允许不同的发展模式，21世纪才会成为一个和平、稳定、发展、繁荣的世纪。,3
对于同本地区国家安危攸关的柬埔寨问题，我们始终认为，按照联合国大会的有关决议，从柬埔寨撤出全部外国军队，由柬埔寨人民处理自己国家的事务，柬埔寨问题才可能得到公正合理的解决。,3
侵略者才会说中国人民支援朝鲜人民的正义行动是‘侵略’。,3
无产阶级是最先进、最大公无私的阶级，他要彻底消灭一切剥削，要解放全人类，因此无产阶级的阶级性以及这种阶级性的集中体现——共产党的党性，才决定无产阶级的人性是最高尚最优美的。,3
两岸在一个中国的原则下，才可能实现国家的和平统一。,3
这样，才不会因为变形而报废。,3
我们在三个半月的政治、军事学习中，体会到：打消个人的一切打算，把个人的前途和革命结合起来，才会有我们的光明前途。,3
苏维埃政权和共产党才在我面前展开了从未见过的广阔的自由天地。,3
牢固树立“怎么方便群众怎么办”的思想信念，把群众的需求作为工作的出发点和落脚点，才会让部门互掐及其引发的各类奇葩问题迎刃而解。,3
在过去相当长一段时间里，牛奶是“贵族”消费，对病人、儿童和老干部才保障供应。,3
北京放弃自己的最极端的观点，国际共产主义运动和中国领导之间发生的分歧才会有根本的改变”。,3
事实证明，这几方面抓住了，抓好了，钢铁生产才可能多快好省地向前发展。,3
利用巨大的加速器或宇宙线才可能揭示这个对了解物质结构具有极重大意义的过程的实质。,3
如奉化尚田镇一个112名村民的庙后冬村，去年村集体经济收入才5000元，却花了1996.8元订了20多份报刊。,3
把所有的基础工作都做扎实，机遇一旦出现才不会失之交臂。,3
在生活中产生的“动情之点”才会成为艺术的胚胎。,3
但是他接着说，法国接受美国建立北大西洋集团的“多边核力量”的计划，美国才准备讨论诺斯塔德的建议。,3
广东省原作家协会主席、作家陈残云认为，文学应该热情地反映改革开放的时代，作家深入下去才会有所收获。,3
在这个范围内，也在这个范围内，‘资产阶级法权’才不存在了。,3
通过相互的让步和保证，才可能达成广泛的为大家所能接受的公正的协议。,3
当保姆和教员们给他们耐心地解释，安慰了他们以后，才会恢复安静。,3
这个任务那朝那代也没有完成，共产党领导的新中国的人民群众才在自然面前赢得了巨大的胜利。,3
科尔则向希拉克表示，法德“齐心协力地工作，欧洲才会有未来”。,3
商家与消费者之间是一种互动关系，双方都坚持诚实守信，整个社会才会出现诚实守信的良好氛围。,3
且不说白痴才会认为，出口占世界原油出口总量百分之零点六五这么一点点石油，可以“挽救”资本主义的“能源危机”。,3
案犯的作案工具可谓现代化，或使用装有消音器的冲锋枪，或使用在西方电影中才出现过的塑料炸弹。,3
这样，产业结构才可能是合理的、协调的。,3
6、北京，卢沟桥这里的火车很少，可能从东北经北京往京广方向去的客车才会驶过，还有就是行包专列和货车。,3
梅葆玖从来不说自己是大师，除了在舞台上，他不会轻易开嗓，在自己准备充分的时候，才为观众带去最精彩的表演。,3
另一方面根本没有所谓县长、镇长、派出所所长等领导的儿子在该校念书这一事实，并且当地派出所所长一个独生女儿，目前在大学读研，副所长也一个年龄才两岁的独生女儿。,3
过去在巴西国家公务员才享受退休福利保险。,3
国家强大了，才不受人家的欺侮。,3
作为个体的公益行为也许在任何时代、任何时候都会存在，但作为大规模的群众性的社会公益活动，当全社会的物质、文化、精神、心理和道德等等要素积淀到一定程度的时候，才会合乎逻辑地自然而然产生。,3
各国经济都走上良性发展轨道，全球经济才可能真正实现强劲、均衡、可持续的增长。,3
冬日的萧索无趣，雪才可以化解——一下雪，躲在屋里的人们就一下子涌了出来，孩子们打雪仗、堆雪人，玩得热火朝天；矜持的大人们则喜欢踏雪，听雪在脚下嘎吱嘎吱的吟唱——天地间一派生机。,3
带着问题学，才会有决心把这个问题钻深钻透。,3
“真正站在人民的立场上，用保护人民、教育人民的满腔热情来说话”，对人民内部落后方面的描写才会做到恰如其分。,3
在抨击杜勒斯和蒋介石正在举行的谈判时，报纸强调说，美国军队撤出中国领土和美国不再干涉中国内政，才会有利于和平。,3
我”望着窗，不仅望见了她在我幻想的窗里，而且望见了她的眼睛，望见了她眼里的天空……这样绮幻的构思，也许爱情才会赋予吧。,3
我深深感到，我们伟大的社会主义祖国，才会出现这样人与人之间的亲密关系。,3
但有些同志至今错误地认为，环境生态破坏，在资本主义国家才发生，因为他们的生产唯利是图，不计后果。,3
这样的事看似小事，但对群众来说是天大的事，把群众的事当作大事来对待，真正关心和爱护群众，为他们办实事、解难题，群众才会增强对党和政府的信任，一心一意跟党走。,3
至于四分球使中锋的作用不明显了的说法，杨伯镛认为这是一种片面的说法，技术不全面的中锋才会失去作用。,3
这种善于看风使舵、变换伪装的本领，越南当局才使得出来。,3
当前有潜质的、有创造性的、有文化底蕴的演员太少了，虚假的表演充斥银幕，有个性的演员不断涌现，中国电影才会美丽。,3
在阿西夫看来，把路修好，生活才会好起来。,3
生动感人，寓思想于形象之中，才会受到小读者们的欢迎。,3
文章说，“在哈尔格萨，那些胡乱丢在街上的破烂不堪的几十辆俄国卡车，才使人记得同俄国的联系”。,3
这样，才会有和平和安宁。,3
一九七六年初汽车公司刚成立时，十二辆破旧不堪的汽车，司机、职员总共才四十五人。,3
把保护区建在你身边有人曾说过，“当最后一株树死去后，当最后一条河流被毒化后，当最后一条鱼被捕捞出水后，我们才会醒悟钱是不能吃的。,3
从前一个有十多亩地的人家，一年也不准积三五十车粪，旱地照例是一车不上的，水地才上粪，上粪也不过三五车、七八车。,3
我坚决相信社会主义制度，共产党的领导，才使我们能够达到已有的成绩，完成今后更艰巨的任务。,3
今年报考高校的少数民族学生中，全自治区上录取线的230人，把这些人都录取上，也才占录取总数的百分之十一点多。,3
俄政府官员谈俄加入世贸组织俄政府官员谈俄加入世贸组织俄罗斯外经贸部第一副部长加布尼亚二十一日强调，俄罗斯“在绝对平等的条件下”才可能加入世贸组织。,3
大家认为，在教学提纲编写上应该允许多样化，不必强求一律，在多样化的基础上才可能逐步走向统一。,3
出身在一个知识分子家庭的女水利专家钱正英，在书面发言中说，共产党才使她跨出了个人和家庭的小天地，走上了革命的道路。,3
据甘肃农业广播学校的主要负责人介绍，甘肃农广校一年的“绿证”培训任务是5万人，但资金1万元，人均才2毛钱。,3
热情接触新事物，认真研究新问题，才可能正确认识和对待它们。,3
一般来说，活火山才会喷发。,3
一项创新成果，较强的科学性，它才具有较高的学术价值。,3
他同时还说，当苏联遵照联合国的决议从阿富汗撤走它的军队，这个地区不必要的死亡和苦难才会了结。,3
她们中年龄最小的十九岁，最大的也不超过二十五岁，大都是战争开始时才入伍的。,3
社会性和空间性的内在结合而促成连续的社群互动的地方，“社区”才名至实归。,3
正如展出的优秀宣传画《自由或死亡》所启示的，战斗，才会有国家民族的独立自主。,3
在斗争的风浪中才可能真正学到马克思主义。,3
来中国前虽然也听说过，但总觉得是不可思议的，亲眼看见才会完全相信。,3
在上海联谊会聚餐时，才会说几句上海话。,3
转变人物的思想变化本身是一个曲折的、常常会出现反复的矛盾运动过程，在特定的环境中，在一系列事件冲突和由此引起的一系列思想冲突中，才可以完成这个转化。,3
哲学是“高高凌驾于空中的思想部门”（恩格斯语），对某一哲学体系进行了深入的解剖，捉住它的特殊本质，才可能对这个哲学体系的阶级性作出深入的分析。,3
虽然中国经济总量位居世界第二，但人均GDP6800美元，仍排在世界80位以后，在中国广大中西部和东北地区人均GDP才5000多美元，有些西部省份3000多美元。,3
教育是基础，办好教育，培养大批有文化、懂技术、热爱农村的新一代农民，农村经济才会有更大的发展。,3
而叙利亚则表示当黎“实现了政治改革，以色列全部撤出黎巴嫩领土之时”，叙军才“没有必要呆在黎巴嫩”。,3
在劳动人民当权的社会中，劳动人民才会为着自己的利益而彻底消灭妇女的无权地位，使广大妇女群众积极参加到国家建设工作中来。,3
这样，才会为整党工作的顺利进行打下良好的基础。,3
各级领导干部平时严格要求下属、尽监管之责，才会有效引导下属不断强化自律意识，减少违纪违法的可能性。,3
今年5月的西方7国财长会议上，欧盟金融界人士曾预测，美国经济出现强劲复苏6至9个月以后，欧盟经济才会强劲复苏，其部分原因在于欧盟公司需要时间削减他们在上世纪90年代末背上的大量债务。,3
这个斗争胜利了，第三次世界大战才可以避免，否则是不能避免的。,3
产业扶贫应当是扶贫的主要形式，把贫困人口的生产活动和兴盛的产业结合起来，脱贫才可持续、有保障。,3
那些躲在阴暗角落里的牛鬼蛇神、臭虫虱子、细菌病毒，让它们见一见“太阳”的光和热，才会死亡；真正的劳动人民，正是在太阳光辉下锻炼得坚强起来的。,3
这种力量当一个人深爱着他的人民同时又被他的人民所挚爱时才可能激发出来，因此，它又可以归结为一种爱的凝结，爱的升华。,3
当我已经视昔日的敌人为朋友时，我才会揭露这种卑恶行为。,3
贩卖鲜血的贩子、暴虐狂的人和疯子才会拒绝在和平宣言上签名。,3
让阳光照亮每一个角落，群众心中的“谜团”才会不攻自破。,3
也处于不被人为干扰和破坏下的旅游资源利用，才可将旅游产品的有限生命转化成可持续的良性循环。,3
难道强迫不信神灵的共产党员改信宗教才叫信仰自由吗？,3
更扎实、更努力地工作，才不辜负党和人民对我们的期望。,3
他梦想着将来当一名新闻记者，但父母对他说：“进一步拓宽知识面，提高理解能力，才可能成为一名优秀的新闻记者。,3
就如同为他们做饭一样，适合他们口味的东西，他们才会吃得香、爱吃。,3
里根在表示愿意同苏联进行对话时强调指出，“过去的教训”表明，当西方国家“立场坚定和保持一致”时，“苏联才予以重视”。,3
现在，苏联有一切理由认为，它在进行了同美英两国在今年3月31日苏联停止自己的试验以后所进行的相同数量的试验后，才停止自己的试验。,3
叶利钦警告说，欧安组织首脑会议的最后宣言避免提及车臣一事，俄罗斯才会同意通过这一宣言，否则他将拒绝在这一文件上签字。,3
内心修炼到足够强大，才可以无惧于任何改变。,3
我想：罪犯才会反对这种决定！,3
我认为，疯子才会相信肯尼迪这个坏蛋的话，因为他每次都是在欺骗我们古巴人。,3
在翻阅历史文献时，克莱谢尔发现了一个被驱逐、又返回家乡的犹太法官，从而发掘了历史学家才会深入发掘的史料。,3
图片报道　　三月五日，在东京涩谷站前，来自美国一动物保护组织的两名姑娘举着“动物才‘穿’皮毛”的标语，呼吁禁止猎杀动物牟取皮毛。,3
我们所要参加的比赛，可能在世界上的任何一个地方举行，从这一点说，我们的运动员应具有“世界公民”的素质，尽可能地适应世界上任何一个地方的情况，如此，才不会在这方面吃亏。,3
舞台艺术形象如此巨大的凝聚力和辐射力，轩辕黄帝这样特定的题材、特定的历史原型才可能做到。,3
波兰总统克瓦希涅夫斯基不久前表示，波兰在伊拉克是否拥有大规模杀伤性武器问题上受到了“误导”，但他同时表示，当伊拉克实现政权移交和成立独立的伊拉克政府之后，波兰才会撤回驻扎在伊拉克的军队。,3
代表英国铁路公司的谈判代表在与工会谈判时表示，在工人答应改变工作时间（每天工作七或九个小时）和提高劳动强度的情况下才同意加薪。,3
首先，文艺作品的对象虽是生活，但来自生活的素材并不是艺术品，这些素材经过作家的加工、提炼，才可能成为艺术品。,3
可是水源不足，从唐指山把潮河水引进来，才可以使平谷县基本实现水利化。,3
我们把握住本质的东西，才不会被“似”的假象所欺骗。,3
不错，葡萄牙正在建设着豪华的住宅区（这些住宅富豪才住得起），创造着吸引国际游客的种种条件，也兴办着某些对国家发展有意义的工程。,3
思想认识到位了，改革才会从“要我改”转变成“我要改”。,3
在他们知道我们有还击的准备和决心的时候，美国的武装侵略者们才可能放弃他们的进攻。,3
他说，“更好地了解党员群众的期盼和愿望并带到大会上去，才不会辜负党和人民的重托……”　　２０１１年１０月。,3
加强售后服务，保证住宅能得到经常的有效的维修和管理，人们才会放心地去购买住宅。,3
把世界原子战争看成是像同蒋介石打仗一样，这是天真的，收到一个纸老虎的礼物并用一支纸箭射死纸老虎来玩的孩子才会这样想。,3
说它俊得像个少女，党的总路线的光辉照耀，才会成长这样俊的少女。,3
然而，书呆子的死脑筋，才会将生理学上的条条和我们高呼万岁联系起来。,3
长年生活在这里过惯了乡土生活的人们，才具有辨别哪个地方有蘑菇的特殊本领，他们用脚探索，用鼻子闻味，就可以挖到满筐满袋子蘑菇。,3
我想这种道德上正当与否的问题要比违法与否的问题更为重要，有关违法的追究在造成严重后果、有人起诉的情况下才会发生，而道德的追问则在任何情况下都会发生。,3
形势已经非常明显，少数的战争贩子及其走狗们才主张战争，而全世界大多数的人民是主张和平的。,3
她说话很快，声音洪亮，不知说到一件什么事，哈哈大笑起来，笑得那么快活、爽朗，那种胸怀开阔，无忧无虑的人，才会有这么坦率的笑声。,3
中国的事情按照中国的情况来办，依靠中国人自己的力量，才办得成、办得好。,3
他也不主张在中东问题上同苏联谈判，他认为加强了“自由世界的地位”和从这种地位出发去谈判才会“有成果”。,3
当我们铜墙铁壁般地加强我们的国防力量、经常保持动员姿态时，敌人才不敢对我们轻举妄动；即便他们进行不明智的冒险，也能够坚决予以粉碎而取得胜利”。,3
孔子回答：那些维护奴隶制的忠臣、孝子才可称为“士”。,3
从各发达国家合作社的历史看，它是商品经济发展到一定阶段的产物，而且按商品经济的要求组织合作社，才会有强大生命力。,3
但从如何揭示这一历史现象的根源和实质而论，唐太宗的历史威望和影响力，才堪当“万国来朝”的主体人物。,3
在被问及美国是否会参与调解印巴克什米尔冲突时，克林顿说，美国只会在双方要求下参与调解，这样，调解才会有效。,3
直到火车距离桥头三十多米时，老大娘才发现后面开来了火车，她一时受到惊吓，反而跑不动了。,3
他们的饭碗维系于企业，他们的命运和希望维系于企业，他们才与企业真正形成了一损俱损、一荣俱荣的紧密联系。,3
现在，修正主义者放弃他们的修正主义言行，才可以停止论战。,3
因此人民法院对民事纠纷案件，应当从加强团结、有利生产的目的出发，遵照政策法律的规定，对可以调解解决的案件，尽可能采取调解的办法来解决；对那些必须经过诉讼和审判来解决的，才依法判决。,3
燃运部部长、党员马社路“家”离工棚300米，但当爱人和孩子从武汉来到徐州时，他竟然忙得几天进不了家，当妻子、孩子要离开的时候，他才从工地匆匆赶来。,3
在两个敌对制度中的一个被消灭的时候，这种斗争才会结束。,3
这些情形，自然在社会物质生活条件和劳动群众的经济文化都处于低度发展水平时才会产生。,3
这样，我们各民族应更加团结，我们国家才会更加强盛，国家的力量更加充沛。,3
独立为建设新的社会主义社会开辟了前景，在这样的社会里，人民才享有自由，成为自己命运的主人，成为坚不可摧的长城。,3
按照过去惯例，第二次亚非会议也在协商一致的万隆原则基础上召开才可能开得成功。,3
追求和勇于坚持真理的人，才会有强烈的正义感和坚强的原则性，但坚持真理有时是要付出代价的。,3
农民说：“这样的事在共产党领导下才会有。,3
报道援引国民党员、云林县土库镇镇长张龙的话说：“基于海峡两岸人民都是炎黄子孙，中国当然要统一，统一，才不会造成后代子子孙孙的遗憾。,3
他们二人为了谋求积极的结果，曾在十月八日提出了一项建议，这项建议那些不惜以任何代价阻止朝鲜停战实现的人们才会加以拒绝。,3
他说，这样才可以消除太平洋岛屿的居民对于核爆炸试验的恐惧。,3
实践不仅有第一性的优势，而且有综合性的优势，各种因素的综合作用通过实践才反映得最为实在、最为清楚。,3
坚决依靠世界各国人民群众的联合斗争，坚决反对以美国为首的帝国主义和新老殖民主义，捍卫人民权利和自由、争取和维护民族独立和保卫世界和平的正义事业，才会不断地发展和胜利。,3
为了不被人发现，趁天未亮之前出发，天黑后才回家。,3
在不合理的密植和栽培管理技术条件下，才会出现基本苗数多的田块，其穗数、产量和基本苗数少的田块相接近的情况。,3
因为在思想活跃和发扬独立思考的条件下，真理才会经受锻炼并得到发展。,3
最常见的其实也是最肤浅的说法是：公有制使得人们失去责任感和积极性，私有化才可以调动积极性，促进经济文化等事业迅速发展。,3
现在才具备了条件，使我的愿望得以实现。,3
我们正确把握、运用“精髓”和“法宝”，才可能不断排除“左”或右的干扰，保持清醒头脑，提高贯彻执行党的基本路线的自觉性和坚定性。,3
形成巨大的市场，房地产业才会有振兴的动力，从而成为支柱产业。,3
这些都是细菌基因，它们使细菌对抗生素产生耐药性，出现在有活性的致病性细菌中时才会成为问题。,3
一种改善了的国际情势，才会使商业前景趋于暗淡。,3
这些话的真正含义是，把苏联带进亚非会议，才可以冲淡亚非会议反对美帝、反对新老殖民主义的影响。,3
钟凯认为，仅仅把重心放在辟谣上还不够，比如黄瓜打药、西瓜打药，有关专家不知辟谣了多少次，最近又变成葡萄打药，谣言总会变着花样重来，“不断提升全社会对食品监管体系的信任度，谣言才会没市场。,3
这样，才可能由我们每天碰到的，极为平常的事情中，学习到普遍的真理。,3
对警察多一份理解、多一份尊重，我们的社会才会多一点进步，多一些和谐。,3
那些从来就不尊重英国的利益而一味追求自己的利益的人，为了实现自己的目的不惜使我们国家破产、使英联邦四分五裂的人，才会提出其他的建议。,3
报上载消息：有一外国人，被他父亲囚禁在一间污秽肮脏、布满虫蚁的秘室中达几十年之久，人们发现后，将他放了出来，可他“竟然要求返回秘室，理由是在那里他才可以生存”。,3
连发达国家也富豪才坐得起，咱们不还是发展中国家吗？,3
因为多数人家没有洗澡间，热水器听都没听说过，所以大家必须去公共浴池洗澡，一星期一次算奢侈，许多人逢年过节才上澡堂。,3
他们强词夺理地说阿尔及利亚民族解放阵线没有资格作为谈判的一方，坚持在停火—选举以后才可能进行谈判。,3
如此，我们才可能把计划工作的水平逐步提高，进一步加强国家计划对国民经济发展的调节和指导作用。,3
农民们满意地说，共产党的干部，才会这样舍己为民。,3
这就再次证明了，首先有了集体的自由，才会有个人的自由，大集体是小自由的保证。,3
盐水南瓜的味道在那个年月，那个房间，才会散发出那种清香。,3
在故事中让人看到中国的文化，遇见中国人的灵魂，进而实现对中国全新的想象，才可称为是对一个故事的最终完成。,3
既符合总的原则方案，又有本地区、本部门特点的改革措施，才会是行之有效的。,3
毕竟，每一颗星星都发光，人类文明的星空才会更加璀璨。,3
不断地实践，不断地总结经验，不断地学习，才会得到“能”和“多能”。,3
那些完全无视国际法的标准和概念、连起码的人道观念都没有的匪徒们才会干这样的事。,3
彼此生疏的人称呼先生、夫人、小姐或称呼姓氏加头衔，熟人之间才以名字相称。,3
孙文成家里他和他爹二人，他爹又打堤去了，家里还有才分的一个小牛，须要他喂，但他一样的参加生产学习，还得做饭喂牛，完成了互助生产任务。,3
它认为，华侨问题依照正确的原则去解决，才不会上政治掮客挑拨离间的当。,3
他说，欧盟调整好态度，它在这一地区“才会受到欢迎”。,3
呼吁书强调指出，“科学的伟大发现，在它们被用于和平目的和为人们造福时，才可能有助于改善生活条件。,3
动真情、真扶贫，老百姓心中的那座丰碑才会永远为你耸立。,3
对这种情况，企图分裂社会主义力量的帝国主义者和修正主义分子才会感到恼怒。,3
很明显，各国在互利的关系上进行经济和贸易的充分和自由的交流，才不仅能够减轻战争的危险，而且能使得比较落后的国家得到开发。,3
5踏实的后步，才可能有大跨度的前步。,3
也孔子这样以天下为己任的知识分子，才会把求田问舍看得一钱不值。,3
一个人通常在失血百分之二十以上时，才会出现心血管系统紊乱。,3
这样才可以保证这次调查的人口能得到一个全面确实的数字。,3
国大党发言人库尔希德就巴基斯坦再次进行核试验发表谈话，要求瓦杰帕伊不要“以执政的印度人民党领导人的身份”处理南亚出现的最新事态，这样，他才可望得到支持。,3
在这里，我，作为一个亚洲人，才可能自由行走，听不到那种欧洲人的“皇家狂妄”的声音。,3
这样，才不会把WTO规则看成是孤立的外加的东西，而是视为我们正在加强依法行政、建设法治政府所要努力达成的基本原则的一部分。,3
作为“运动之母”，田径比赛中运动员间出现干扰情形是常事，但是，在里约，才出现这种需要重赛的情况。,3
在统治者不能照旧统治下去，人民群众也不能照旧生活下去的时候，革命才会发生。,3
中日两千多年交往的进程，说明了一个很重要的历史真理：不同民族、不同国家之间的交往，在和平友好的气氛中按照人民的意愿来进行，才会对他们的共同发展和整个人类进步事业产生巨大的推动作用。,3
换句话说，当你的行动能真实的一贯的有利于人民事业的时候，才可以证明是站到了人民的立场上了。,3
杜德末称，英共要求结束殖民地战争，撤退英国在各殖民地的军队，解放一切殖民地民族，这样，英国才可以真正获得安全及经济复原。,3
也这样，才可能在条件较差的情况下得到比条件较好的单位更为出色的效果。,3
这样，才可能有学习技术的正确态度以及正确的工作作风和工作方法，而成为一个自觉地为人民事业奋斗的革命干部。,3
如果说，在七月事变以前，布尔什维克们力求用解释工作和改选的方法来争得苏维埃中的多数，改变苏维埃底政策，通过苏维埃而去改变政府底成分和政策，那末，现在采用推翻临时政府的方法才可以夺取政权。,3
这样才可能在大国中获得协议。,3
十七年中，我们在国际的阶级斗争中，取得了抗美援朝战争的伟大胜利和粉碎苏修叛徒集团反共反华逆流的伟大胜利，卖国贼才会否定这种胜利。,3
充分发扬民主，倾听各方面的意见，对于讨论和研究的问题，才可能得出正确的结论。,3
暴雨季节，超量雨水才会顺着草沟，汇集到不远处的水塘。,3
倪九华深有体会地说：“知识分子向群众学习，真心实意地和工人相结合，才会发出光和热。,3
他们依托村落的美，开发出了同这美深度契合的民宿——听听这些诗意的名：云端觅境、云上平田、酉田花开……也亲临了、眼睛和身心感受到了，你才会打心眼里佩服这些年轻人。,3
