text,label_meaning
在周总理做了关于知识分子问题的报告以后，还把他调到图书馆工作，开始没有名义，以后才叫他做组长。,2
就说彩电吧，美国人均国民收入1000美元时，彩电还未问世，自然也就谈不上普及；一些国家人均国民收入1000美元时，彩电才刚刚问世，自然是成本高，价格贵，也不可能迅速普及。,2
王德咸认为华裔往往将自己放在被动的地位，一直要到媒体有对华裔不公的偏见性报道出来，才会想到要去说清楚，但那时负面影响已经造成。,2
这样才会得到比较完全的知识。,3
Oculus创始人帕尔默·洛基在接受《金融时报》采访时也表示，“可能要再过10年，虚拟现实头盔才会变得足够低价、轻便，取代智能手机成为主流的计算平台。,2
难道只有这样组织起来的结构，才叫做社会主义社会？,3
一直苦战到夜幕降临、灯火映红辽河两岸的时候，汽车和稻种才全部打捞上来。,2
美、英、法三国政府首脑在他们的信里，也表示要把裁军问题推到他们主张在3月以后才召开的裁军委员会小组委员会中去，他们企图在那里再来恢复无休止的辩论。,2
今年五月，在民主政府领导下，才凿开该沙坝，完成上述大坝之巨大工程。,2
我的几个长篇都是报纸连载后才出书的。,2
沿树林走了四十多分钟才到它的边沿，建筑物又渐渐多起来。,2
据新潟县地震灾害对策总部有关人士说，暂住长冈市的约上百名避难者回家取东西时，因余震导致山体滑坡隔断道路而无法返回，最后由自卫队直升机救援才回到避难处。,3
同样在我国首都北京和各地演出过朝鲜话剧《红色宣传员》之后，如今又由中央歌剧舞剧院演出舞剧《红旗》，这样密切的艺术交流是只有在我们这样交深谊重的兄弟国家才可以看得见的。,3
例如，有一个萨摩亚少女到了夏威夷才发现自己已被卖给了一个六十五岁的老头。,2
她们与日本队激战五局，日本队才勉强获胜。,2
直到苏联红军击溃了纳粹德国，他才从狱中得到解放。,2
从小处讲，我们的进口设备、车辆浪费会减少；从大处讲，整个经济发展才会更健康、更迅速。,3
队员们听了后，立即毫不犹豫地到这个社员家里去放映幻灯，直到深夜一点才回来休息。,2
但只有今天，西藏太阳能的利用才变成了现实。,3
这样才会涌现更多的爆款。,3
李卓奇对记者说，如同部队行军作战的尖兵一样，干部必须成为实践“三个代表”重要思想最纯洁的尖兵，才可以让人民群众信服，并真正把“三个代表”重要思想落到实处。,3
又经大家商议，思想逐渐打通才分成了三个小组，老弱搭配开，又把不对心思的弟兄二人调开，谁对心思谁就给谁到一个小组里，推选出知心人担任小组长。,3
北京大学的开发总公司1985年3月成立，但一出北大院墙，就不敢用“北京大学”四个字，现在才“正名”了。,2
唯真人，才会言行一致、表里如一，有所担当、有所成就。,3
说到我自己，抗日战争爆发后，我参加了刘保罗、邵荃麟领导的浙江流动剧团，一九三七年冬天入党，一九四0年冬才到延安。,2
整体算账，一定划算，人们才会留下。,3
新中国成立才十年，疾病泉源就枯干，若问原因是何在，人人都赞共产党。,2
偷税问题不是最近才出现的，也不是某个领域、某个行业所独有。,2
小白用手一只只接下来，用药水把它们洗干净，直到夜里十一点钟，小猪才全部生下来。,2
未来道路将越走越宽时代在前进，形势在发展，坚持让人民民主不断扩大，民主制度更加完善，未来的道路才会越走越宽、越走越稳。,3
严如湛坚持说：“只有全家都去，同社员一道参加劳动、参加分配，社员才会相信我是全心全意和他们一道搞好生产的。,3
成功企业，都是用技术创新之弓拉市场之弦，才奏响美妙的乐章。,3
由于他在国内外学术界的重大影响，许多领导都曾劝说他挂个副院长的名义，他也力辞不就，最后还是由于他和乔木同志的特殊关系，在乔木同志的恳请下，才不得不勉强接受的。,3
一天，老汉忘记了时辰，直到天黑才去接羊群。,2
在这里，野生动物绝对禁止任意狩猎，打猎甚至钓鱼都必须事先向政府申请执照，交纳一定税收后才准在指定区域、地段打猎或钓鱼，钓到较小的鱼还必须自觉放生回去。,2
1997年4月，重建共产党在意大利议会就意大利是否派兵参加进驻阿尔巴尼亚的多国部队时投了反对票，只是由于议会反对派投了赞成票，才使普罗迪政府免于陷入危机。,3
西部的同志必须作好充分的思想准备和工作准备，随时准备应对各种开发之需，只有这样，项目到了家门口，才不至于出现由于准备不足、工作不实而措手不及，手忙脚乱。,3
拔掉那些“生锈钉”，换上新的，才会有新的局面。,3
除非战争区域扩大，既有航线被列为禁航区，才会改走替代航线。,3
什么时候起，你才听到世界召唤的声音？,2
我问拿它作啥用，老队长半晌才回答：这是一张卖身契，深仇大恨它记下。,2
最后，涂华坤家里没办法了，才向贫雇农们求帮。,2
但历史事实是，在社会政治发展中，改良的道路走不通的时候，才发生革命。,3
有的医院，直到收完费、收了方，将药包从窗口递出后，才告诉患者，包中缺一味药，并且毫无退款之意。,2
但这些似乎都是写给别人看的，说给别人听的，并未当作教训警醒自己，于是才“栽”在同一个地方。,3
若是那个战士病了，大爷大娘总是端着鸡蛋面条，逼着他喝下去才乐呵呵地走开。,2
只有以真正平等的态度对待群众，在思想上同群众见面，使群众感到你的心是交给他们的，群众才会把你看成是自己的代表，愿意把自己的愿望、要求和意见反映给你，讲出知心话，和你心贴心。,3
直到16世纪中叶，欧洲的经济发展水平才与中国大体“在同一起跑线上”。,2
中国经过积极申办，才取得了这次比赛的承办权，这是实现冬季项目奥运战略的一个实际行动。,3
也正是因为这件事，才使逸群同志在1942年延安的所谓“抢救运动”中被隔离审查，蒙受了冤屈。,3
又经过深入调查研究，才了解到，这是队里组织的。,3
直到表演者们在场内组成“欢迎”字样时，场内的沉闷气氛才为之一变。,2
后来他遵照毛主席的教导，过细地做工作，才了解到，有些社员认为他们的土地条件不适合种白马牙玉米。,2
应当看到，文字和由文字组成的文学，其本身也在扩大和变异，决不能说只有印在书刊上的作品才叫文学，通过其它媒介来表现的文学就不叫文学。,3
技术人员花了3个小时查出资料来源，将之过滤隔离，并将网站的指挥中心临时从加州移到东海岸，才使网页恢复正常。,2
到那个时候，才可以比较顺利地达成协议，对走过的路程进行总结，并且制定可以反映世界共产主义运动和工人运动发展的根本问题的一致观点的共同论点。,3
为了找一块进口的铝镁合金做仪器部件，他跑了武汉市很多工厂、单位，翻了不少废品堆，最后才在武汉锅炉厂找到了一块。,2
黄阿姨——大约很多年后，我才从报刊上得知徐帅夫人名叫黄杰——就更为普通，不显山不露水，借用作家谌容对这类女性的描述：平静得像一滴水。,2
原来在我们的脑子里，是完全没有到现场去作调查的念头的，只是到了翻书本、作计算以至重新设计都行不通了的时候，最后才不得不走出设计大楼，来到现场。,2
但有些乡镇企业忽视环境保护和劳动保护，为了赶进度、拚产量，对防疫站的检查和忠告不予重视，软磨硬顶，阳奉阴违，非等到出了事故得了病才去求医问药。,2
正因为山海之大，才凸显出己身之小。,3
让我知道你重视这个工作机会，我才会愿意给你机会。,3
本报刊登《两个消火栓怎能防火灾》的来信之后，市政有关部门才于11月初将6个消火栓修复。,2
它开始极力反对专属经济区的概念，后来迫于形势，才不得不在口头上承认这一概念。,3
说白了，似乎只有中国贫弱落后才会让某些人放心。,3
七运会后，中国队整整调整了一年才参加了第七届世界锦标赛，准备充分。,2
斯大林同志说：“只有在马克思主义理论上完全无知，只有丝毫不懂语言的本性，才会使得我们某些同志说出什么社会分裂，“阶级的”语言，“阶级的”文法等类荒唐话。,3
逢年过节，才偶尔点缀性地出现在舞台上。,3
我们还在捕鱼加工企业结识了一位50岁的女工，她向我们叙说了自己几十年来的生活经历：进厂时她经常需要用双手抬50公斤重的冰，要用手切鱼，过了5年劳动才半自动化，以后逐步全自动化。,2
这位追求了30多年才加入党组织的“老党员”，是兴山县峡口镇居委会五组的居民组长。,2
忽然才发现，香港回归已是20周年，自己也将迎来第20个生日。,2
书法讲究字内功和字外功，字内功无疑是勤奋，常常指对古人的临摹，字外功就是悟性，悟性在书法领域相当重要，有了悟性才会有自己艺术上个性的突破。,3
广州市红卫电化厂工人谭锦棠和他的四个儿子组成家庭长跑队，从去年十一月初开始进行象征性长跑，每天清早先锻炼跑步几千米才上班、上学，一个月前跑完了“从广州到北京”的路程。,2
直到老舍先生写出《茶馆》，这门源自于古希腊的艺术才初步完成了中国化移植。,2
显然，直到现在，国务卿才发现苏联不希望战争。,2
弄明白这个道理以后，我们发动社员找到了适合我们这里种的品种，开始先种一两亩，成功后，第二年继续扩大试验，进一步摸索这些品种的生长规律，有了把握后，才大面积推广。,3
只有这样，我们的革命工作、组织工作才可能打开新局面。,3
基本人权受到摧残的地方不在中国的西藏，在那里，正是因为平定了西藏反动分子的叛乱，实行了民主改革，百万农奴才从极端野蛮的农奴制度下解放出来，真正得到了基本人权和宗教信仰的自由。,3
特别是对欧洲人来说，只有去中国才会看到一个他们从电视上不可能了解到的真实中国。,3
最后对运动中所发生的偏向，领导上应善于发现群众中正确的东西，加以表扬提倡，集中起来，贯彻下去，这样偏向便可逐渐克服，才不会使运动中断下来。,3
金淑爱抢着替我人民志愿军同志背背包，一直送过村外一里多的一条小河才分手。,2
当读了毛主席的实践论中提到“理论的基础是实践”，才使我猛醒过来。,2
17岁的我到部队一切都感到陌生，北方天冷，唯有看到书才使我感到亲切和温暖。,3
每次为影片写主题曲，他总是反复看剧本，直到进入戏的意境才动笔。,2
后来只是由于同船回国的中国同学的发现，经过多次交涉，移民局押解人员才允许我每天可以在甲板上散步十分钟，每隔一天会客一次，时间只许两小时，每次不得超过两人。,3
党和毛主席来了，才使我得到了解放，过上了幸福的生活。,3
如果只有领导关注、过问了的事情才去解决，领导没过问或关注不到的就不去管，那问题岂不会越积越多，有些问题甚至可能永远也解决不了。,3
他一直等到太阳偏西，才发现一只老母鸡向草堆走来，母鸡钻进草堆，过了好久，又“咯嗒、咯嗒……”地叫着钻了出来。,2
书稿虽然是作家写的，但却由出版社集中处理，才同读者见面。,2
考试在人们绞尽脑汁的艰难思索中进行着，虽然只有四个题目，可是进行很慢，整整考了一个上午，十八个代表才勉强缴了卷。,2
我们坚信，只有把帝国主义消灭掉，我们在这里所谴责的暴行才会停止发生。,3
日本政府1月25日发表“结构改革和经济财政的中期展望”强调，只有处理不良债权、进行规制改革和财政改革等结构改革，经济才可能获得再生。,3
正是开放意识造就了晋商发展的“大格局观”，才使晋商能够突破区域限制，建立起“联号经营”的组织结构形态。,3
只有旧货市场上实在买不到适用的，他们才去光顾南京路上的五金商店。,3
只是在中国共产党代表在德国统一社会党代表大会上受到粗野无理的对待，反华大合唱达到顶点之后，中共才决定是进行驳复的时候了。,2
宇宙线是五十多年以前才发现的。,2
因为每个家庭只有在认为自己的孩子可以健康成长以后，才会决定少生孩子。,2
人道主义这个概念是在资本主义的等价交换的关系形成之后才产生的。,2
但总得有所感才可发可写。,3
如果官员把腐败作为工作的动力、为了获得个人利益才办事，必然导致供给体系的质量和效益低下。,3
直到他逝世的前一天，我才决意给他找一个人，但为时已晚。,2
只有在碰了硬钉子之后，你才会恍然大悟：原来这使不得！,3
正因为这样，我们才坚持生产力标准，把是否有利于生产力的发展作为社会领域中判断进步还是倒退的主要标志，当作我们考虑一切问题的出发点和检验一切工作的根本标准。,3
他们用的石子，是跑了许多地方，才在湖南找到的一种具有耐热性能的火成岩。,2
直到近几年来，经两国史学界费尽艰辛，对家谱、族谱、传承世系等多方考证，才于1999年确证晋江上郭村为菲律宾国父何塞·黎刹的祖籍地。,2
在冬季，多数害虫都躲藏在农作物的秸秆、残茬、种籽、枯枝、落叶或是杂草中，一直要到天气转暖的时候才出来活动繁殖。,2
国际收支逐渐好转，英镑汇价才停止下跌。,2
这几名失踪的以色列士兵据称除1人外均已死亡，但以色列要求首先要提供失踪士兵的下落情况，它才准备讨论释放阿拉伯人问题。,3
世界卫生组织禁止吸烟委员会主任亚茨发表声明说，南非经过长期和艰苦的努力才制定了《禁止吸烟法》，世界卫生组织坚决支持南非的行动。,3
因为根据当地的习俗，舞炮龙要到龙身被鞭炮炸尽才停止，而钻龙肚、扯龙须、摸龙头则会带来一年的好运气。,2
另外两套是执行反恐人质营救行动才使用，其中一套存放在战备值班的直升机里，称为“红色装备”。,3
我赶紧俯下身去将他抱起，这时才发现他军衣上染着殷红的血迹，两手也被沙石擦得左一条子、右一道子的。,2
后来主编换了多人，刊物的出版也中断过几次，直到1950年才停刊。,2
我们这次的领队兼总教练单墫当年就是由于这个原因才上师范的。,3
在他们看来，康乾以降，正是由于中国失掉了西方近代以牛顿力学、电磁场理论、化学原子论和生物进化论为基础的科技革命的机遇，中华民族的近代史才失掉一个本应精彩的开篇。,3
他说，他是在经过长时间犹豫之后才决定担负起总理责任的。,2
丙班一号炉炉长、炼钢工周祥生和锺大明、黄介石等几人，30日从早晨七时上班，战斗到晚上十二时，等下一班的工人上工后才回家，1日清晨五、六点钟又来到了厂里。,2
第二天早晨醒来，他们才发觉自己正睡在积水塘里。,2
只有跟着毛主席走社会主义道路，我们的日子才会越过越甜。,3
只有敢抓敢管、敢于负责，敢于攻坚克难，敢啃硬骨头，才会不计个人得失，不怕得罪人，直面困难和问题，说真话、实话和管用的话。,3
土库曼斯坦队9月30日才凑齐11人，袁伟民团长开玩笑说，他们缺守门员，我们可以派领队王俊生去帮助守门。,2
有钱才劳动，岂不渺小得很！,3
有一次，他为寡妇阿尼西娅运草时，被大车碰坏了腿，伤口溃烂化脓，发烧40℃，有10多天无法下床，直到3个多月后才勉强一瘸一拐地走路。,2
有位中国学生，到新西兰读了一年语言后，通过中介找了一所大学，等到入学时才发现，学校并不存在，他被中介骗走2万元。,2
中国只是为了照顾被侵略者的一方一再提出的要求，才不便对此予以否决。,3
高武图说，“中国梦”这个提法很好，有梦才会有动力。,3
许多农民边挑土边抱怨，有的说：“冬春才修好，现在又挖，都是政府办的‘好事’！,2
欢欢乐乐过罢节，这些新战友才听说，他们的指导员已经十几年没有回家过春节了。,2
高桥尚子跑进法政大学主体育场13分钟以后，她的追赶者才出现。,2
只有坚持人民的武装斗争，才可以取得自己的解放。,3
潘通海等人就在这滂沱大雨中，一直坚持把房子盖好才下来。,2
新人应该把新鲜的革命的朝气带到党的领导机关里来，才不辜负党和人民的信任和期望。,3
有主管部门领导干部和技术人员参加学习，才便于上下一齐动手，为企业推广先进经验创造有利条件。,3
习近平总书记指出：“能战方能止战，准备打才可能不必打，越不能打越可能挨打，这就是战争与和平的辩证法。,3
比如，各单位到达造林地点的时间早晚不一，有的七点多到，有的九点半才到；在造林、补植、抚育管理中，有的没有达到标准；在拔草时由于注意不够或草苗分辨不清，拔掉树苗的情况也是有的。,2
就是其他的创作和演出，也从来没有好好地总结过；总结的时候，也多半是避重就轻，既不彻底，更不深入，这才使错误一再重复。,3
专心致力于研究西藏的藏族学者，唯有走爱国的路，才不至于忧虑到老死而研究成果微薄。,3
在这种情况下，只有全民办电，即除了电力部门积极办电之外，大家都来办电，电力不足的情况才可望缓和。,3
裁工部张玉山裁衣时反复研究四五遍才下剪，他裁军装五千四百七十套，节约布三千一百余方公尺，尺寸式样仍全合标准。,2
在这种情况下，被取消候补党员资格的证书，只有在党的州委会、边疆区委会、加盟共和国共产党中央委员会批准后，才可收回。,3
人民的报纸为人民，人民才信任它。,3
目前，在我国的一些地方，尤其是偏远的农村地区，全面收集生活垃圾、提高垃圾的无害化处理率这类传统的环卫工作，也才刚刚步入正轨。,2
在继往开来的重要历史时期，大家要能团结，勤俭办事，艰苦奋斗，不脱离群众才好；更要发扬不怕困难、不怕牺牲、开拓进取的革命精神，在抓物质文明建设的同时，要大力抓好精神文明建设。,3
经过江青同志坚持斗争，才修改成现在的样子，让李玉和在受刑后以审判者的姿态痛斥鸠山，表现了李玉和“要我低头难上难”的英雄本色。,3
四十七旅士兵杨德超、六十一旅士兵刘钟毓等都兴奋地说：“幸亏当了俘虏才吃上饱饭。,3
但是，据说普利文曾经表示，他要到所有其他的总理提名人都被国民议会否决之后才出面。,2
也许我太贪婪了，待到画稿上模糊不清，这才发觉三峡里的夜幕降临得如此神速。,2
不知不觉中放开自己，享受音乐和舞蹈带来的单纯的快乐，散场时才发现原来大家都素不相识，语言不通，面面相觑，然后一笑走之。,2
华老接着告诉我，他不久前才从广东考察回来。,2
好比打开窗子才可以放进阳光，呼吸到新鲜空气。,3
《开天辟地》不以完整的历史事件作框架；艺术家承继了“史传”传统，“以人带史”，才使这个难以再现的伟大事件得以搬上银幕。,3
大家应该从培养兴趣出发，从玩开始，这样才会愿意走进雪场，尝试单板滑雪，爱上冰雪运动。,3
都怪我私心重，才做出这损公肥私的事。,3
我喜欢兰花，也爱画兰，幸而不是一个“兰花迷”，才不致扫兴而返。,3
可见，我国历史上的官商，并不是产生于资本主义开始萌芽的时期，也不是封建主义受到外来资本主义冲击之后才出现的，而是产生于早期封建社会。,3
得知情况不好，他才匆忙关门离开，驱车到机场躲难。,2
我们从厨房走回餐厅，才发现这儿并不是真正的餐厅，也是实习教室。,2
也许只有当在技术标准安全等问题上取得新的突破之后，物联网的发展才会进入真正的爆发阶段。,2
可当你身临其境，你才发觉它是如此地壮阔无边。,3
针对这个问题，我又召开了班组长、老工人座谈会，才发现这个车间由于没有抓好思想工作，少数青年人不服从调动，以致有的工种多的人调不出，缺工岗位补不上。,2
只有在下述情况下先期释放，才不算变更判决书，而是变更其执行的方式，即这种执行方式是司法当局及判决执行人所依据法令所规定的。,3
得了这种病，药物疗效等于零，只有回到空气湿润的南方才好些。,3
只有这样，才可能冲垮“大而全、小而全”的框架和模式，在严酷的市场竞争中，优质高效地壮大我们的经济实力。,3
我认为，敦煌只有抓住旅游服务和绿色产业这两个重点，尽量缩小城市规模，才可能将城市建设得更加美好。,3
就我国情况说，在他们看来，只有到今天，作为阶级的剥削阶级才不再存在了。,3
直到1960年，南非当局才在这里修建监狱，专门关押黑人政治犯。,2
请那些想有所作为与建树的企业摒弃“傍牌情结”吧，在市场上多些自己的东西，如此立足市场才会长久永恒。,3
主要原因是某些农民加入了高级农业生产合作社以后，认为土地不分红了，只有多投入劳动力，才可以多得工资分。,3
他们进行每一项耕作技术改革时，都采取“小块大胆，面上稳当”的办法，先小面积试验，成功后再在较大的面上分别试验，然后才大面积推广。,2
正是依靠他们的智慧和劳动，在新疆大地上才创造出前人不敢想象的奇迹！,3
煤是炼铁的原料，多产煤才可以多产铁。,3
